EXERCICIO;CODIGO_NATUREZA_DESPESA;NOME_NATUREZA_DESPESA;CODIGO_ITEM_DESPESA;NOME_ITEM_DESPESA
2024;449151;GRUPO NATUREZA DESPESA;14;CONSTRUCAO DE CASAS PARA MAGISTRADOS                                            
2024;449151;GRUPO NATUREZA DESPESA;80;OBRAS DE URBANIZACAO                                                            
2024;449151;GRUPO NATUREZA DESPESA;99;OUTRAS OUBRAS E INSTALACOES                                                     
2024;44915100;OBRAS E INSTALACOES;1;ESTUDOS E PROJETOS
2024;44915100;OBRAS E INSTALACOES;2;EDIFICACOES
2024;44915100;OBRAS E INSTALACOES;3;INSTALACOES
2024;44915100;OBRAS E INSTALACOES;4;OBRAS RODOVIARIAS E AEROPORTOS
2024;44915100;OBRAS E INSTALACOES;5;REFORMA E BENEFEITURIA
2024;44915100;OBRAS E INSTALACOES;6;CONSTRUCAO E INSTALACAO DE POCOS
2024;44915100;OBRAS E INSTALACOES;7;CONSTRUCAO DE ADUTORAS ACUDES E BARRAO
2024;44915100;OBRAS E INSTALACOES;9;SERV DE ENGENHARIA EM BALANCAS RODOVIARI
2024;44915100;OBRAS E INSTALACOES;10;GERENCIAMENTO E SUPERVISAO DE OBRAS
2024;44915100;OBRAS E INSTALACOES;11;OBRAS DE SANEAMENTO
2024;44915100;OBRAS E INSTALACOES;12;CONSTRUCAO DE DEPOSITO JUDICIAL
2024;44915100;OBRAS E INSTALACOES;13;CONSTRUCAO DE UNIDADES JUDICIARIAS
2024;44915100;OBRAS E INSTALACOES;14;CONSTRUCAO DE CASAS PARA MAGISTRADOS
2024;44915100;OBRAS E INSTALACOES;80;OBRAS DE URBANIZACAO
2024;44915100;OBRAS E INSTALACOES;99;OUTRAS OUBRAS E INSTALACOES
2024;449161;GRUPO NATUREZA DESPESA;1;AQUISICAO DE IMOVEIS                                                            
2024;44916100;OBRAS E INSTALACOES;1;AQUISICAO DE IMOVEIS
2024;449191;GRUPO NATUREZA DESPESA;1;DECISOES JUDICIAIS                                                              
2024;44919100;OBRAS E INSTALACOES;1;DECISOES JUDICIAIS
2024;457170;GRUPO NATUREZA DESPESA;1;RATEIO PELA PARTICIPACAO EM CONSORCIO PUBLICO                                   
2024;45717000;RATEIO PELA PARTICIPACAO EM CONSORCIO PUBLICO;1;RATEIO PELA PARTICIPACAO EM CONSORCIO PUBLICO
2024;457192;GRUPO NATUREZA DESPESA;1;DESPESAS DE EXERCICIOS ANTERIORES                                               
2024;45719200;DESPESAS DE EXERCICIOS ANTERIORES;1;DESPESAS DE EXERCICIOS ANTERIORES
2024;459061;GRUPO NATUREZA DESPESA;1;DESAPROPIACAO                                                                   
2024;45906100;AQUISICAO DE IMOVEIS;1;DESAPROPIACAO
2024;459062;GRUPO NATUREZA DESPESA;1;MERCADORIAS PARA REVENDA                                                        
2024;459062;GRUPO NATUREZA DESPESA;99;OUTRAS AQUISICOES DE BENS PARA REVENDA                                          
2024;45906200;AQUISICAO DE PRODUTOS PARA REVENDA;1;MERCADORIAS PARA REVENDA
2024;45906200;AQUISICAO DE PRODUTOS PARA REVENDA;99;OUTRAS AQUISICOES DE BENS PARA REVENDA
2024;459064;GRUPO NATUREZA DESPESA;1;AQUISICAO DE ACOES OU QUOTAS DE SOCIEDADE CONSTITUIDA                           
2024;45906400;AQUISICAO DE TITULOS REPRESENTATIVOS DE CAPITAL JA INTE;1;AQUISICAO DE ACOES OU QUOTAS DE SOCIEDADE CONSTITUIDA
2024;459065;GRUPO NATUREZA DESPESA;1;CONSTITUICAO OU AUMENTO DE CAPITAL DE EMPRESAS                                  
2024;45906500;CONSTITUICAO OU AUMENTO DE CAPITAL DE EMPRESAS;1;CONSTITUICAO OU AUMENTO DE CAPITAL DE EMPRESAS
2024;459066;GRUPO NATUREZA DESPESA;1;CONCESSAO DE EMPRESTIMOS ICMS                                                   
2024;459066;GRUPO NATUREZA DESPESA;2;FINANCIAMENTO DE GALPOES                                                        
2024;459066;GRUPO NATUREZA DESPESA;3;EMPRESTIMO CONCEDIDO EMPREENDER                                                 
2024;45906600;CONCESSAO DE EMPRESTIMOS E FINANCIAMENTOS;1;CONCESSAO DE EMPRESTIMOS ICMS
2024;45906600;CONCESSAO DE EMPRESTIMOS E FINANCIAMENTOS;2;FINANCIAMENTO DE GALPOES
2024;45906600;CONCESSAO DE EMPRESTIMOS E FINANCIAMENTOS;3;EMPRESTIMO CONCEDIDO EMPREENDER
2024;459091;GRUPO NATUREZA DESPESA;1;SENTENCAS JUDICIAIS TRANS EM JULGADO DE PEQUENO VALOR                           
2024;45909100;SENTENCAS JUDICIAIS;1;SENTENCAS JUDICIAIS TRANS EM JULGADO DE PEQUENO VALOR
2024;459092;GRUPO NATUREZA DESPESA;1;OBRAS E INSTALACOES                                                             
2024;459092;GRUPO NATUREZA DESPESA;2;EQUIPAMENTOS E MATERIAL PERMANENTE                                              
2024;459092;GRUPO NATUREZA DESPESA;3;INVEST EM GER DE EXER ESPECIAL                                                  
2024;459092;GRUPO NATUREZA DESPESA;4;OBRAS E INSTALACOES                                                             
2024;459092;GRUPO NATUREZA DESPESA;5;CONTRIBUICOES                                                                   
2024;459092;GRUPO NATUREZA DESPESA;6;SERV DE TERCEIROS PESSOA JURIDICA                                               
2024;459092;GRUPO NATUREZA DESPESA;7;SERV DE CONSULTORIAS FISICA E JURIDICA                                          
2024;459092;GRUPO NATUREZA DESPESA;8;DESAPROPRIACAO                                                                  
2024;459092;GRUPO NATUREZA DESPESA;80;MAT PERMANENTE P TEC DA INFORMACAO                                              
2024;459092;GRUPO NATUREZA DESPESA;81;SERV DE CONSULT EM TEC DA INFORMACAO                                            
2024;459092;GRUPO NATUREZA DESPESA;82;SERV TEC PESSOA FISICA EM TEC DA INFORM                                         
2024;459092;GRUPO NATUREZA DESPESA;83;SERV TEC PESSOA JURIDICA EM TEC DA INFO                                         
2024;459092;GRUPO NATUREZA DESPESA;89;SERV DESP COM TEC DA INFORMACAO                                                 
2024;459092;GRUPO NATUREZA DESPESA;99;OUTRAS DESPESAS DE EXERCICIO ANTERIORES                                         
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;1;OBRAS E INSTALACOES
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;2;EQUIPAMENTOS E MATERIAL PERMANENTE
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;3;INVEST EM GER DE EXER ESPECIAL
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;4;OBRAS E INSTALACOES
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;5;CONTRIBUICOES
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;6;SERV DE TERCEIROS PESSOA JURIDICA
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;7;SERV DE CONSULTORIAS FISICA E JURIDICA
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;8;DESAPROPRIACAO
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;80;MAT PERMANENTE P TEC DA INFORMACAO
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;81;SERV DE CONSULT EM TEC DA INFORMACAO
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;82;SERV TEC PESSOA FISICA EM TEC DA INFORM
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;83;SERV TEC PESSOA JURIDICA EM TEC DA INFO
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;89;SERV DESP COM TEC DA INFORMACAO
2024;45909200;DESPESAS DE EXERCICIOS ANTERIORES;99;OUTRAS DESPESAS DE EXERCICIO ANTERIORES
2024;459093;GRUPO NATUREZA DESPESA;1;INDENIZAÇÕES E RESITUIÇÕES                                                      
2024;45909300;INDENIZACOES E RESTITUICOES;1;INDENIZAÇÕES E RESITUIÇÕES
2024;459161;GRUPO NATUREZA DESPESA;1;AQUISICAO DE IMOVEIS                                                            
2024;45916100;AQUISICAO DE IMOVEIS;1;AQUISICAO DE IMOVEIS
2024;469071;GRUPO NATUREZA DESPESA;1;PRINCIPAL DA DIVIDA CONTRATUAL RESGATADA                                        
2024;46907100;NOME NATUREZA DESPESA;1;PRINCIPAL DA DIVIDA CONTRATUAL RESGATADA
